,utterance,category
396951,말씀하신요청 건 무선으로 안내해드렸습니다   다른 문의사항 있으시면 언제든 문의 바랍니다 ,기타
396952,터져서 왔는데요 어떻게 해야 하나요 ,기타
396953,파손된 상품은 수거하고 교환하겠습니다   다음날부터 CJ대한통운 기사가 방문 예정이오니 아무 박스에 담아 반송 부탁드립니다 ,기타
396954,6월 12일에 배송 출발해서 15일까지 적어도 3일은 개봉된 채로 박스에 있던 거 같은데요 교환 가능한가요 ,기타
396955,교환 가능하시오며 파손된 사진과 함께 교환신청해주시면 확인 후 처리해드리도록 하겠습니다 ,기타
396956,왜 분실됫는데 횐불이 안 되잇는 거죠 ,기타
396957,확인해볼게요,기타
396958,혹시 배송이 아직 안 됐다면 취소 가능할까요 ,기타
396959,주문건 출고 전으로 취소 처리해드렸습니다 ,기타
396960,녹차맛 2박스셋트 주문하고픈데 한 박스는 다른 맛으로 교환 안 되나요 ,기타
396961,아이스크림 쉐이크의 경우 28포구 매후 14포 단위로 맛 변경은 가능해요 ,기타
396962,터져와서 교환요청했는데 회수 안하시나요 ,기타
396963,교환 가능하시며 교환 원하시는 갯수 확인 부탁드립니다 ,기타
396964,2월 26일 주문건 취소가 안 되어서 결제가 되어 이번 달 카드 청구서에 날라왔는데 어떻게 되는 건지 알 수 있을까요 ,기타
396965,문의해주신 부분 확인을 해보니 이미 배송 출발을 한 상태에서 취소요청을 하신 상태기 때문에 취소가 안 된 부분으로 확인이 되고 있습니다 ,기타
396966,월요일에 받게 될 텐데 냉동식품인데 참 찝찝합니다   아이스팩 다 녹아서 오면 판매자 과실로 환불 가능한가요 ,기타
396967,현재 반품 접수되어 수거기사님 방문하실 예정이며 반품 신청주시면 입고 확인 후 반품 완료 처리될 수 있도록 하겠습니다 ,기타
396968,지치게 해서 반품   환줄 포기하게 하려는 수작들이 세요 ,기타
396969,해당 사유로는 반품 수거 처리가 어렵습니다 ,기타
396970,월요일에나 받을 수 있을 거 같은데 환불이나 교환 가능하나요 ,기타
396971,정확한 회사명이 아닌 경우 금요일 출고 진행이 되고 있어요 ,기타
396972,그것 어떻게 된 건가요 ,기타
396973,수령 후보 관법에 따라 개봉하신 이후 보관을 해주시면서 생기는 하자에 대해서는 처리가 가능하시고 한 박스환불 처리가 오늘 중으로 진행된다고 안내드린 듯합니다 ,기타
396974,밑에 상품하자로 문의 드렸는데 반품 말고 교환 처리는 안 되나요 ,기타
396975,일단 제품이 입고되어 확인해본 후 처리가 되어야 해서 교환이든 반품이든 가능하지만 교환이라 해도 맞교환은 현재 불가능해요 ,기타
396976,환불 언제 되나요 ,기타
396977,현재는 고객님께서 별도로 반품 및 환불 요청을 주신 내용이 확인되지 않습니다 ,기타
396978,2019년이라고 해서 구매했는데 쌀이 다벌레 먹은 것처럼 깨져 있고 너무 상태가 안 좋아서 반품 신청한 건데 왜 안 된다는 거죠 ,기타
396979,주문하신 상품 그대로 회수되어 반품비 5  000이 발생되어 이 부분 확인되지 않으면 처리해드리기 어렵다는 양해 말씀 드립니다 ,기타
396980,유통기한 쪼금 긴 거들어오면 그때 교환해 주시면 안돼나요 ,기타
396981,현재 고소진 후 입고 예정입니다 ,기타
396982,이미 먹고 몇 개 업는 데 이걸 사진 찍으라구요 ,기타
396983,현재 갖고 계신 제품 사진이라도 찍어서 교환 접수해주시면 정말 감사하겠습니다 ,기타
396984,배송료 구매자 부담으로 반품 신청했는데 사유가 유통기한이면 반품이 안 된다는 건가요 ,기타
396985,반품 신청되 있으십니다 ,기타
396986,환불 처리되었다고 답변해주셨는데 환불 처리가 안 된 것 같네요   어디로 환불 처리가 되었다는 말씀인가요 ,기타
396987,상품 반품 완료 처리되었으며 환불 처리는 자동으로 환불 처리 진행됩니다 ,기타
396988,오늘 갑자기 환불됐는데 뭐죠 ,기타
396989,최소 주문금액 9 900원 이하 주문시 우편 발송 처리도와 드렸으나 취식 불가할 정도의 파손    배송 중 분실    상품 오염으로 인하여 우편발송 중지되었습니다 ,기타
396990,친정집에 배송시켰는데 엄마가 만든 지 오래된 거 같다고 못 드시겟대요 냄새난다고 하시는데 제조일자 오래된 거보내신 것 같아요 교환되나요 ,기타
396991,네 온라인 1호의 경우 유통기한 20년 4월까지 인 제품으로 오래된 제품이 아닌 2개월 이내 생산제품으로 출고되었습니다 ,기타
396992,5 봉지 주문에서 4봉지만 반품  환불 처리되었군요한 봉지는 이런 식으로 날로 먹는 건가요 ,기타
396993,주문번호나 받으시는 분성함 말씀해 주시면 확인 후 처리해드리겠습니다 ,기타
396994,아몬드도 그렇구 캐슈넛도 그렇구 제가 임산부인데 수취 확인했으니 교환 반품 안 되나요 ,기타
396995,추석 건으로 업무가 많아 답변이 늦어졌습니다 ,기타
396996,냉장고에 비닐봉지로 모두 분리해서 보관하고 있긴 한데 그걸 다시 포장해서 언제 올지 모르는 택배기사기다려야 하고 부분 환불은 안 되나요 ,기타
396997,부분 환불은 힘드네요 ,기타
396998,어제 받아서 오늘 뽑앗는데 도저히 못 먹겠는데 혹시 교환은 안 되나요 ,기타
396999,죄송하지만 기호식품 특성상 고객님의 입맛에 맞지 않는 사유로는 교환이나 반품이 불가하십니다 ,기타
397000,오늘 반품 회수한다고 택배사에서 연락이 왔어요 반품하면 100 프로 환불 처리가 되는 거죠 ,기타
397001,네 회수 진행하고 전체 환불 진행됩니다 걱정 마셔요 오늘도 ooo 건강과 함께 건강한 하루 되시길 바랍니다 ,기타
397002,김치 처음 주문하는데 저희 집은 익은 김치 전혀 안 먹는데 바로 생김치로 가능할까요 ,기타
397003,당일 당일 담궈 발송해드리고 있습니다   정성껏 준비해 발송해 드리겠습니다 ,기타
397004,왜 그쪽에서 잘못 보내놓고 맞교환을 안 해주고 제품 회수하고 나서 확인하고 보내줘요 ,기타
397005,입고 되는 대로 처리 진행해 드릴게요 ,기타
397006,아까 전만해도 배송 중이였는데 왜 환불이 된 거죠 ,기타
397007,배송 불가 지역은 취소 처리가 되고 있어요 ,기타
397008,제가 아래 글도 남겼는데 요주문 내역에 예전에 구매한 적도 있고 다른 쇼핑몰에서 산적도 있던 데 한번 빼고 맛 없었거든요 ,기타
397009,죄송합니 다 식품은 드셔보시고 맛으로 인한 반품은 어렵습니다 미흡한 점죄송하며 자세한 문의는 콜센터에 부탁드려요 ,기타
397010,네요   계속 기다리고 있었는데   이런 경우 어떻게 되나요 ,기타
397011,저희 쪽에 입고된 게 없어서 확인이 어려워 습니다 ,기타
397012,하나만 재발송하는 것보다 부분 환불이 낫겠죠 ,기타
397013,바로 부분 환불 진행토록 할게요 ,기타
397014,취소되는 거 맞나요 ,기타
397015,문의하신 주문건 주문 취소 완료되었습니다 ,기타
397016,빨리 처리해주세요 물건은 택배보관실에 둘까요 ,기타
397017,녹아 배송받아보신상품 회수 후 반품 접수도와 드리겠습니다   기대하시고 상품 배송 받아보셨을 텐데 다시 한번 번거롭게 해드려 죄송하는 말씀 전하며 추후 만족스러운 상품으로 보답 드리는 ooooo가 되겠습니다 ,기타
397018,밖에 내놓았더니 수거는 안 해가고 날은 더워 부패되었나 봉지가 터지기 일보 직전입니다 그냥 자체 폐기하면 되나요 ,기타
397019,자체 폐기 하셔도 무방합니다 ,기타
397020,반품 수거 완료가 9월 4일인데 환불해 주셔야지요 ,기타
397021,주말 공휴일 제외 1      4일 정도 소요됩니다 ,기타
397022,아린맛 그대로 익을 때까지 기다렸는데 아린 맛이나 풋내가 그냥 나면 교환해주시나요 ,기타
397023,총각 김치의 경우 계절에 따라 원물에 따라 달라질 수밖에 업는 무우의 특유의 맛이기에 상품에 문제가 있는 것이 아니므로 교환은 어려울 수 있답니다 ,기타
397024,취소하니 송장번호 올리고 취소 거부를 합니까 ,기타
397025,현재 주문 폭주로 인한 택배 물량과다로 출고가 지연된 부분으로 확인됩니다 ,기타
397026,반절 정도 먹다가 상한 제품 먹었는데 환불되나요 ,기타
397027,테트라팩의 경우 이동 중 강한 충격 등의 사유로 접합부분 벌어짐 핀홀 현상 등의 사유로 공기가 인입되면 종종 육안으로 확인되지 않는 변질이 발생하고 있습니다 ,기타
397028,반품 문의 드려요 4가지 제품 오픈해서 먹어보았는데 너무 맛이 없내요 기대 이하라 나머지 뜯지 않은 제품 반품될까요 ,기타
397029,뜯지 않은 제품들은 반품 가능하오니 저희 주소로 보내주시면 되겠습니다 ,기타
397030,교환해 주시는 거에요 ,기타
397031,네 상품 개봉하지 않으시고 그대로 보내셔서 저희가 확인해보니 거미줄이 아닌 정전기로 인해 상품이 달라붙을 수 있습니다 ,기타
397032,반품 수거하러 안 오나요 ,기타
397033,저희 쪽에서 회수 진행하겠습니다   포장만 잘 부탁드립니다 ,기타
397034,어떻게 된 거죠 ,기타
397035,내일 맞교환 접수도와 드렸습니다 ,기타
397036,890원 환불 가능한가요 ,기타
397037,환불 처리해드릴게요 ,기타
397038,아직 환불 어떻게 되어가고 았나요 ,기타
397039,3    9일 입금 완료로 확인되시나 재확인 진행해 보도록 하겠습니다 ,기타
397040,상황 판단 잘해서 문제 있으면 환불이라도 빨리 해줘야 다른 데서 살게 아닙니까 ,기타
397041,문의가 많은 관계로 해당 사항에 포함되는 고객님들께서 신속한 처리를 위해 글을 남겨 드려요 ,기타
397042,심줄 많으면 반품 가능한가요 ,기타
397043,간혹 먹기 불편한 심한 심줄에 대해서는 협의 후 반품 처리 가능해요   고구마는 생물특성상 배송 반품과정에 변질이 발생할 수 있으므로 신중구매 부탁드려요 ,기타
397044,교환신청은 했는데 교환할 캡슐커피 신청하는 부분이 따로 없는데 어떻게 해야 하죠 ,기타
397045,원두 캡슐로의 교환은 상품 차액으로 인해 교환이 어렵습니다   번거로우시겠지만 반품 접수 후 재주문 부탁드리겠습니다 ,기타
397046,아버님 선물로 두 개 구매했는데 박스는 다 찢어지고 본품 박스도 다 눌리고 찌그러져 왔어요 맞교환 가능한가요 ,기타
397047,확인해볼게요,기타
397048,교환을 해주시는 건가요 ,기타
397049,새 상품으로 오늘 발송해 드리겠습니다 터진 상품은 죄송하지만 고객님께서 폐기해주시면 감사하겠습니다 ,기타
397050,오늘 시켜서 1봉 뜯어 1먹으면 반품 안 돼나요 ,기타
397051,죄송하지만 제품 및 배송시의 파손 불량이 아니라면 개봉된 상품에 대해 반품 진행이 어려운 점 양해 부탁드립니다 ,기타
397052,택배 수거 왜 안 해가나요 ,기타
397053,죄송하지만 상품 자체 폐기해 주시면 감사드리겠습니다   다시 한번 식품에 있어 심려 끼쳐드려 죄송합니다 ,기타
397054,반품시켜 주세요 배송 안 되서 문의해도 전화도 안 받고 다른 물품 구매해서 싸서 반품해야 되네요 물품 현관문 앞에 놓은 지 3일 지낫는데 왜 안 가져가죠 ,기타
397055,수거요청 택배 사 접수했습 1니다   1      2일 양해부탁드립니다 ,기타
397056,처음부터 그런 상품이 담겨 있었다고 생각될 정도로  반품되었다고 하던데 환불은 언제 해주시는 건가요 ,기타
397057,수거 완료되신 거확인되셨구요 상품은 바로 환불 처리 진행 드렸습니다 ,기타
397058,아이스팩으로 신경 써주는 건 알겠는데 그래도 다 녹아서 오니 확실히 여름엔 신선도도 떨어지는 거 같고 들깨무나 물무침신 맛  오묘한 맛납니다   사진 한 장 찍어놓고 버렸는데 들깨무나물환불 가능하나요 ,기타
397059,네 정말 죄송스럽게 생각합니다   최대한 신경 썼는데도 그러네요 ,기타
397060,25 12를 주문했는데 0  5 20이 왔어요   교환되나요 ,기타
397061,고객님이 문의주신 교환 건은 무조건 100퍼센트 교환 진행해 드릴 예정인데 저희 업체 번호로 상품 사진 한 장만 보내주시면 바로 진행해 드릴게요 ,기타
397062,환불 요청하면 되나요 ,기타
397063,주문하신 지역 대리점 없는 지역으로 배송이 불가해요 ,기타
397064,그리고 새 제품으로 교체 다고 했는데 효능은 예전 꺼랑 똑같나용 ,기타
397065,모든 제품 동일하며 이는 식약처에서 품질검수를 거쳐 나와야 하기에 예정보다 약 일주일 정도 입고되는데 지연이 생겨 불편을 드리고 있습니다 ,기타
397066,지금 환불도 못하게 계속 배송 걸어두시는 거 같은 데즈 뭐 하시는 거죠 ,기타
397067,취소되셨습니다 ,기타
397068,제가 주문한 건 닭고기 맛 그대로 IFF가슴살 1KG 5인데 배송 온건 IFF가슴살이에요 주문한 상품과 포장지가 다른 데 이게 상품 이미지에 나와 있는 닭가슴살은 1KG 짜리 한 봉지에 닭가슴살 9개가 들어 있어서 다이어트 하는데 1개씩 교환 처리 가능할까요 ,기타
397069,주문하신 제품 리뉴얼 되어 바뀌었습니다 ,기타
397070,6월 30일 주문   7월 9일까지 배송 중 이러고 나와 문의했더니 답변이 배송 문제가 생겨나 보고 직접 고객센터에 반품하라고 ,기타
397071,반품 처리 완료되었습니다 ,기타
397072,환불 해주세요 20일 날 시켰는데 아직도 안 오고 중곡에서만 멈춰 있고 이게 멉니까 ,기타
397073,지연배송으로 불편과 심려를 끼쳐드려 죄송해요 ,기타
397074,환불 진행 아직인데 언제 환불될까요 ,기타
397075,구매 확정이라 업체 임의로 환불은 어렵구요,기타
397076,교환해주세요   전 화도안 받고도대체 이렇게 무책임한 건가요 ,기타
397077,문의주신사항 전달하여 빨리 교환받을 수 있도록요청하겠습니다 ,기타
397078,아이스 블렌드 잘 받으셨죠 ,기타
397079,지난번 주 분건으로 번거롭게 죄송합니다 여행 잘 다녀오시며 즐거운 시간 보내시는 시간들 되세요 ,기타
397080,반품으로 해두셨던데 택배사에서 알아서 연락이 오는 건가요 ,기타
397081,택배사에 반품 접수가 되여 있네요택배 담당자님 방문하시면 가지고 있는 물품주시면 됩니다 ,기타
397082,참치캔이 쫌심하게 찌그러진 게 몇 개 있는데 짜증나지만 왠만함 그냥 먹을려고 하는데 그냥 먹어도 됩니까 ,기타
397083,파손 수량 말씀 주시면 교환 또는 반품으로 진행될 수 있도록 하겠습니다 ,기타
397084,소스가 터져서 왔는데 어떻게 해야 하나요 ,기타
397085,소스가 터져서 갔다 현재 주말인 관계로 월요일 정상 출근하여 빠른 처리도와 드리도록 할게요 ,기타
397086,수거 요청 부탁드립니다 그리고 10박스 주문했는데 8박스뿐인 가요 ,기타
397087,받으신 제품에 문제가 있다면 LSFOOD7 NAER ,기타
397088,리뷰에 보면 순대에 벌레 알 같은 게 발견되어도 환불이나 교환이 안 된다는 것 같던데 맞는가요 ,기타
397089,돈 창조직 중 일부 오돌도돌한 부분이 있는데 이물질은 아닙니다 ,기타
397090,턱나 갈꺼 같습니다 애들 먹일려고 샀는데 질겨서 어떻게 먹입니까 환불되나요 ,기타
397091,센끓는 물게 글이셔서 그런 것 같은데요카레 같은 것 해드셔보세요 ,기타
397092,반송 접수하셨나요 ,기타
397093,오늘 신선한 상품으로 준비하여 발송하여드릴게요   물론 저희 쪽의 실수이니 택배 비 또한 저희 부담으로 처리되요 ,기타
397094,상품을 구매하려다 상품설명에 보니 파손 시 교환 환불이 안 된다는 글이 있던데 상품 파손 시 교환이 안 되나요 ,기타
397095,플라스틱 통파손 안쪽 테이프가 뜯겨져 내용물에 흘러나온 경우에는 반품 교환이 가능합니다 ,기타
397096,이제와서 자기들 마음대로 환불하면 끝나나요 ,기타
397097,현재 코로나 바이러스 사태로 인하여 식품의 생산 및 공급에 문제가 있어서 부득이하게 문자 안내 후 환불 처리된 점 양해 부탁드릴게요 ,기타
397098,액티브를 당 플랜으로 교환할 수 있을까요 ,기타
397099,죄송하지만 저희는 액티브 당 플랜 제품은 판매하고 있지 않습니다 ,기타
397100,라이트 10  고추 10시켰는데 콘 10  고추 10와서 다시 그대로 포장해 놨어요   맞교환되죠 ,기타
397101,고추 참치는 제외 부탁드리며 오배송된 콘 참치 상품만 포장부탁드립니다 2      4영업일 이내 교환상품 출고 예정입니다 ,기타
397102,취소 안 되나 여 ,기타
397103,현재 전례에 없던 주문 폭주로 인해 사상 초유의 업무 마비 상태에 빠졌습니다 ,기타
397104,상품 교환 좀 될까요 ,기타
397105,주문해주신 내역 확인하여요청하신 상품으로 변경하여 발송처리해드리겠습니다 ,기타
397106,아니 여기 CS  쪽 관리자 분 따로 없나요 ,기타
397107,ooo 담당자입니다   고객님이 전 답변에도 안 내드렸다 시피 택배 사고나 상품 불량이시면 전체 환불을 해드리거나 새 상품으로 다시 재출고해드리고 있답니다 ,기타
397108,밤고구마 큐브 한 개   자색고구마 큐브 한 개를 환불 후 소시지로 교체할 수 있을까요 ,기타
397109,네 냉동식품의 경우 이미 출고된 상품은 재판매가 불가하여 변심교환이나 환불 처리는 어려운 점 양해 부탁드리겠습니다 ,기타
397110,환불해주시나요 ,기타
397111,주문량 증가로 인하여 상품 재발송 처리 기간이 소요되어 미수령하신 상품은 환불 처리도와 드릴게요 ,기타
397112,왜 제 글만 쏙 빼고 답변 다세요 ,기타
397113,고객님이 미 부분 환불 협의 완료건으로 추가 처리가 어려우 신점 양해 부탁드립니다 ,기타
397114,이 거장 난도 아니고 뭡니까 ,기타
397115,해당 상품 금일 날짜로 빠른 맞교환 접수 드리겠습니다 ,기타
397116,답변이 없으셔서 오늘 반품 보냈는데 어찌해야 할까여 ,기타
397117,처리 완료되셨습니다 ,기타
397118,벌써 뜯어 먹은 한 상자는 어쩔 수 없구 다른 한 상자는 사이즈 큰 거로 맞굥 환하면 안 될까요 ,기타
397119,요리용 명란의 경우 미숙란으로 생산이 되기 때문에 사이즈와 색상이 온 명란처럼 일정하지 않습니다 ,기타
397120,상품 배송 불량으로 물건 반품 신청했는데 웹상에서 물건상품 미입건으로 반품 보류떴네요 ,기타
397121,해당 상품 10월 4일 회수 접수하였으며 오늘이나 내일 기사님 방문하실 겁니다 ,기타
397122,글 어디에서 말만 듣고 반품하라고 쓰여 있나요 ,기타
397123,만족도 떨어진 점죄송합니다 ,기타
397124,저는 냄새만 안 나면 되요보네 주세요 냄새나면 반품해주실 거죠 ,기타
397125,식품의 경우 느끼시는 맛이 고객님들마다 다르기 때문에 맛이 나 냄새 색깔 등의 사유로는 교환 및 환불 불가한 점 양해 부탁드립니다 ,기타
397126,플레인 구매했는데 요 로즈힙으로 변경 가능한가요 ,기타
397127,옵션 변경은 불가해요 ,기타
397128,제가 2상자 반품시켰는데 1상자는 반품 완료고 1상자는 구매 완료가 뜨네요 어떻게 된 일인가요 ,기타
397129,결제 교환 반품 등 문의는 고객센터로 무느 이 부탁드립니다 ,기타
397130,지난 금요일에 환불 신청했는데 왜 아직도 반품안 가져가시는 거죠 ,기타
397131,판매 중인 사과는 정품 사과가 아닌 가정용 흠과 상품이기 때문에 상품 내용에 기재해드린 거처럼 검은 반점이나 꼭지가 갈라진 사과 미 색 사과 같이 선별이 될 수 있어요 ,기타
397132,왜 반품이 안 되는 건가요 ,기타
397133,식품이다보니 썩은 제품 외에는 교환 환불이 불가능한 점 양해 부탁드립니다 ,기타
397134,ooo   ooo 접수건 확인해주세요 물건은 받아가고 왜 취소는 안 하는지요 ,기타
397135,확인하여 환불 처리해드릴께요 처리가 늦어져 죄송합니다 ,기타
397136,무슨 철회하라는 건가요 ,기타
397137,현재 코로나 바이러스 사태로 인하여 식품의 생산 및 공급에 문제가 있어서 부득이하게 문자 안내 후 환불 처리된 점 양해 부탁드릴게요 ,기타
397138,반품 진행 어떻게 되고 있죠 ,기타
397139,반품 완료 처리해드렸습니다 ,기타
397140,21에 구매했는데 구매 취소되나요 ,기타
397141,사이트에서 반품 접수해주시면 확인 후 환불 처리도와 드릴게요 ,기타
397142,제조일자가 너무 오래 네요 유통기한도 20년 6월이러니 교환되나요 ,기타
397143,바리스타 캡슐은 전 제품 동일한 부분이라 교환 처리는 불가하니 반품으로 접수 부탁드립니다 ,기타
397144,왜 입금 안 해주시나요 ,기타
397145,주문번호를 남겨 주세요 ,기타
397146,혹시 환불 처리되었는지요 ,기타
397147,다음 주 내로 수령 가능하실 것 같습니다 ,기타
397148,리뷰 보니제가 받은 상품만 그런 건 아닌 거 같더라구요 배송 받은 기간이 몇 주 지났지만 쌀 상태가 좋지 않아 아직 한 번도 먹진 않았는데 환불될까요 ,기타
397149,해당 상품은 반품 기간 7일 경과건이나 우선 업체로 진행 가능한지 확인 예정으로 시간 양해 부탁드립니다 ,기타
397150,반품 상품 월요일 가져가셨고 받았다 확인되는데 왜 환불 보류 처리를 하시는지 모르겠네요 ,기타
397151,반품 완료 처리하였습니다   처리가 늦어 죄송합니다 ,기타
397152,부사하면 있는 단향기도 꿀도 없네요 반품 또는 교환되나요 ,기타
397153,사과 맛이 없는 이유로 반품이나 교환은 불가능합니다 ,기타
397154,한 두 장이 아니고 거의 다 그래요리뷰에 사진이 안 올라가네요 어찌해야 하나요 ,기타
397155,환불 완료하였습니다 ,기타
397156,한 팩 뜯었는데 닭 비린내가 너무 많이 나서 못 먹겠어요 한 개 가 격 빼고 반품은 불가능할까요 ,기타
397157,네 먼저 만족을 드리지 못한 점죄송합니다   해동 후 전자레인지 등에 2      3분 충분히 데워서 드셔야 합니다 ,기타
397158,하나 먹었는데 반품되나요 ,기타
397159,상품 특성상 출고된 상품은 맛이나 변심에 의해 어환불이나 반품은 불가합니다양해 부탁드립니다 ,기타
397160,반품해도 되는 건가여  아까 전화 왔었는데 확인 후 연락 부탁드려여,기타
397161,앞으로 더 많이 찾아주세요 ,기타
397162,배송 중에 터진 건 지 원래 그런 건지 먹기 찝찝하네요 교환될까요 ,기타
397163,확인 후 바로 처리해드리겠습니다 ,기타
397164,환불 안 해줍니까 ,기타
397165,주문건 확인 후 최대한 빠른 처리 진행토록 하겠습니다 ,기타
397166,오늘 못 받으면 이틀 뒤나 되야 받을 것 같은데 오늘 비도 오고 날씨가 상당히 습합니다  만약 제품에 하자가 발생하여 도착하면 교환 가능한지요 ,기타
397167,상품 받아보시고 문제가 있을 시에 바로 문의해 주시면 재발송도와 드리겠습니다 ,기타
397168,물건이 잘못 와서 교환신청해서 수거는 해갔는데 아직 받지 못했습니다 언제나 받을 수 있을까요 ,기타
397169,현재 신선상품 출고가 지연되고 있습니다   많은 기다림을 드려진심으로 죄송합니다 ,기타
397170,저번 달인가 주문해 먹고 맛있어서 1월 9일 10봉주문하고 받아서 한 봉지 먹었는데 맛이 별로라 두 번 쨈건 맛있었음 좋겠다고 상품평 남겼는데 역시 오래된 냄새나고 눅눅해서 못 먹겠는데 환불되나요 ,기타
397171,맛 관련해서는 교환 반품이 어렵습니다 ,기타
397172,왜 상품 준비 중이라고 환불 못하게 해놨습니까 ,기타
397173,해당 건 취소 완료되었습니다 ,기타
397174,물배송 안 왔는데 배송 완료로 되있고 어제 문자 왔는데 물 중간에 터져서 오늘 연락주신다 하셨는데 연락도 없고 환불 가능한가요 ,기타
397175,현재 택배사에 이동 중에 있으나 택배 사 물량이 많아 지연되고 있으신 거 같습니다 ,기타
397176,이제 추워서 냉커피 먹을 일이 없을 꺼 같은데 혹시 반품도 가능할까요 ,기타
397177,반품은 가능합니다 왕복 택배비 6000원 발생되구요 ,기타
397178,혹상해서 오거나 하면 반품이나 교환해 주시나요 ,기타
397179,저희 oo ooo는 매일 계란을 구워 최대한 주문일에 가깝게 갓 구워진 구운 계란을 고객님들께 보내드리기 때문에 배송 중에 변질되는 경우는 없습니다 ,기타
397180,남은 11개의 포장 상자를 환불 신청하려고 하는데 어떻게 해야 하나요 ,기타
397181,다만 고객님의 주문건이 확인되지 않으며 해당 부서는 고객정보가 오픈되지 않는 곳으로 번거로 우시겠지만 구매하신 몰고객센터 통해 문의 접수 부탁드립니다 ,기타
397182,어떻게 하는 게 좋을까요 반품해야 하나요 ,기타
397183,반품 및 차액 환불이 가능합니다 원하시는 처리 방법을 말씀해 주시면 처리해드리겠습니다 ,기타
397184,반품    교환 정보에서 반품    교환 사유에 따른요청 가능 기간    7일 이내라고 해두고 발품 불가 사유 5  시간의 경과에 의해 재판매가 어렵다고 반품을 거부한다면요청 가능 기간을 7일 이 아니라 유통기한 내로 알려야 하는 것 아닌가요 ,기타
397185,네 반품도와 드렸습니다 ,기타
397186,현미찹쌀 현미 주문 예정인데 까만쌀이 많으면 교환 가능한가요 ,기타
397187,네 주문하신 상품은 18년 국산 상품이 맞습니다   상품에 이상이 있어서가 아니라 상품을 수확하는 과정에서 수분을 머금고 있다가 정미소에서도 정하게 되면 그런 현상이 발생된다고 합니다 ,기타
397188,맛없고 물컹거린다는 분들이 많은데 싱싱한 걸로 보내주세요   받아보고 상태 안 좋으면 반품 가능하죠 ,기타
397189,황금향은 특성상 껍질이 얇고 수분이 많으며 껍질과 과육이 붙어 있어 단단한 상품은 아닙니다 ,기타
397190,아니 이렇게 심지가 많은 걸 어떻게 우리 가족이 먹는다는 마음으로 정성을 담아 보내주시는 거죠 ,기타
397191,한 입사이즈는 심이 더 있을 수 있는데 교환하더라도 한 입사이즈 자체가 심이 있을 수 있으니 반품해 드리겠습니다 ,기타
397192,왜 환불되었죠 ,기타
397193,주문번호로 문의 바랍니다 ,기타
397194,어제 받자마자 삶았는데요 너무 단단하고 빡빡하고 왜 그런 거죠 ,기타
397195,받자마자 삶으셨는데 그렇다면 저희 선별이 부족했거나 배송 중 문제일 수 있으니 교환 접수해주시면 새로 보내드리겠습니다 ,기타
397196,아니 이상 있는 고구마 사진 찍어 보내달라고 해서 보냈는데 일주일 가까이 아무 답변을 안주나요 ,기타
397197,문자가 계속 들어와서 누락되었습니다 상품 못 드신만큼 체크하셔서 말씀해 주시면 부분 환불 또는 재발송 도움 드릴게요 ,기타
397198,재발송해주세요 지금 물건은 기사님이 찾아가시나요 ,기타
397199,제품 관련하여 문의주셨는데요 샐러드는 신선상품으로 반송을 따로 받고 있지 않습니다고객님께서 괜찮다면 드셔주시거나 번거로 우시겠지만 자체적으로 폐기 부탁드립니다 ,기타
397200,삼겹살이랑 목살 주터구워서 먹어 는데 숫돼 지인지 잡내가 좀 꽤 있네요 교환 가능한지요 ,기타
397201,저희 상품에서 잡내가 있어 불편을 겪으셨다면 사과드립니다   마만 동일 사유로 여러 건의 클레임이 접수되지 아니한 상태에서 고객 한 분의 의견만 가지고는 교환이 어려울 것으로 생각됩니다 ,기타
397202,취소 신청하였는데 왜 처리하지 않아요 ,기타
397203,반품을 말씀하시는 건가요 ,기타
397204,제가 단팥 2호박 2했는데 호박으로 다 바꿀 수 없을까요 ,기타
397205,죄송하게도 오전부터 출고가 진행 중이라 수정이 어려운 점 양해 부탁드립니다 ,기타
397206,매운맛 2개 짜장 1개 사려다가 잘못 눌러서 짜장 2개 매운맛 1개를 주문했습니다 매운맛 2짜 장맛 1로 변경해서 보내주실 수 있을까요 ,기타
397207,주문 상품 옵션 변경은 어렵습니다 원하시는 답변 드리지 못해 죄송합니다양해 부탁드리겠습니다 ,기타
397208,발송 전 구매 취소인데요 가능한가요 ,기타
397209,상품 회수 후 환불 처리도와 드리도록 할게요 ,기타
397210,먹을 때마다 속상할 듯하네요   반품 가능할까요 ,기타
397211,재주문해주셨는데 입맛에 안 맞으시 다니죄송할 따름이네요 여름 밥맛이 그렇습니다 ,기타
397212,예전 주소로 잘못 주문해서 못 받고 택배기사가 반품했다고 해서 반품 신청을 했는데 처리가 오래 걸려서요 확인 좀 해주 실래요 ,기타
397213,12일 반품 처리해드렸습니다 ,기타
397214,왜 맘대로 취소시 킴 ,기타
397215,양해 부탁드려요 ,기타
397216,취소 가능한가요 ,기타
397217,문의주셨을 시간에는 이미 작업 완료된 상태로 취소가 불가한 상태였습니다 ,기타
397218,파스타 소스가 뚜껑이 파손되서 내용물이 흘러나왔는데요 파손된 상품은 어찌 하나요 ,기타
397219,파손된 사진과 함께 교환신청 올려주시면 저희 측에서 확인 후 교환 접수도와 드리고 있습니다 ,기타
397220,나머지 상품은 다 맞게 왔는데 단 하나의 상품이 틀리게 왔네요 ,기타
397221,차액 입금해 드리겠습니다   계좌 쪽지 남겨주시면 보내드릴게요 ,기타
