,utterance,category
64555,상품 후기 남기면 14팩을 주는 건가요 ,행사
64556,상품을 구매 후에 정성스런 후기를 남겨주시면 매주 추첨을 통하여 2분 3분께 14포를 증정해 드리고 있어요 ,행사
64557,사은품은 없이 본품만 왔어요 사은 품은 별도로 오나요 ,행사
64558,고객님께서 구매해주신 옵션 화이트골드 160TX 2개는 별도로 증정품이 포함되지 않는 상품입니다 ,행사
64559,사은품 문의 귀리 5키로에 현미 1키로 짜리 4개사면 혹시 흑미사은품주 시나요 ,행사
64560,네 문의하 신상품 선택 6가지 중에 2개 구입하셔야 상품에 맞는 사은품이 증정이 됩니다 ,행사
64561,옥수수수염차 10주년 이벤트 상품으로 보내주시는 건가요 ,행사
64562,문의주 신제품은 일반 상품으로 발송됩니다 ,행사
64563,제품 5개 주문했으니까 흑미사은품 2개 보내주시는 거 맞죠 ,행사
64564,주문하신 상품은 잘 챙겨서 사은품 2개와 같이 보내드리도록 하겠습니다   맛있게 드시고 이후에도 저희 제품 많이 이용 부탁드립니다 ,행사
64565,와우저 당첨된 건가요 ,행사
64566,네 축하드려요 ,행사
64567,오전에 구매했는데 증정상품 포함인가요 ,행사
64568,사은품 증정되십니다 ,행사
64569,사은품은 언제 지급 하나요 ,행사
64570,사은품은 아직 증정되지는 않습니다   4개 이상 주문 시 저희가 아이스박스   냉매를 포장해서 발송해 드리고 있는데요 ,행사
64571,텀블 러 아직 주나요 ,행사
64572,텀블러 사은품은 옵션에 표기되어 있는 상품만 증정되오니 확인 부탁드리겠습니다 ,행사
64573,1번 2번 두 개 주문하면 텀블러 두 개 주 시나요 ,행사
64574,사은품 관련하여 ID 당한 개만 증정되는 점 옵션 확인 부탁드립니다 ,행사
64575,후기 이벤트 끝났나용   해피믹스 주문하고 맛별로 다 먹고 나서 후기 쓰려고 했는 뎅,행사
64576,현재 후기 이벤트 진행 중이오니 고객님의 소중한 후 기기다리겠습니다 ,행사
64577,옵션 10번 화이트골드 160   심플라떼 140은 사은품 없나요 ,행사
64578,네 문의하신 옵션 10번 상품은 사은품 따로 증정되지 않습니다   사은품의 경우 옵션에 표기되어 있는 상품만 적용되오니 확인 부탁드리겠습니다 ,행사
64579,사은품이라고 유효기간 짧은 거주시진 않겠죠 ,행사
64580,꼼꼼히 검수하여 발송드리겠습니다 ,행사
64581,ID 당 하나 하는 의미는 여러 개 사도 사은품은 한 개만 온다는 뜻인가요 ,행사
64582,네 말씀하신 데로 ID 당 하나는 한 개의 ID로 여러 개를 구매하셔도 한 개만 증정되는 것을 뜻합니다 이 점 양해 바랍니다 ,행사
64583,행사 또해요 ,행사
64584,행사 일정은 저희가 확인이 어려운 점 양해 부탁드립니다 ,행사
64585,한 달 뒤에 지금 체중계 잰거랑그때 잰거랑 올리면 되죠 ,행사
64586,네네 맞습니다   구매 확정 후 최초 리뷰 작성 구매 확정 31일 이후 한 달리뷰 작성 이렇게 작성하시면 되시며 비포에프터체중계 사진을 꼭 남겨주셔야 합니다 ,행사
64587,텀을 둬서 한 번씩 따로 사면사은품 안 오는 거죠 ,행사
64588,문의하신 오메가3는 한 번에 2개 주문하셔야 사은품을 드립니다 ,행사
64589,펀콘 연락처 변경 확인되었나요 ,행사
64590,주문건은 처음부터 안심번호 설정이 안 된 건으로 확인되었습니다 즐거운 하루 되세요 ,행사
64591,서비스 1개는 블루베리로 부탁드려도 될까요 ,행사
64592,구매 정말 감사 드립니다   말씀하신 사은품 포함해서 오늘 발송드리겠습니다 ,행사
64593,키즈프리미엄도 손난로 받을 수 있나요 ,행사
64594,특별 행사 한정 사은품과 함께 안전한 냉장 배송으로 발송드리겠습니다   사은품은 ID 주소지 당 1개씩만 발송되는 점이용에 참고 부탁드립니다 ,행사
64595,왜 사은품이 안 왔나요 ,행사
64596,기존 사은품 및 대체사은품까지 소진된 어출고가 되지 못하였던 것 같습니다 ,행사
64597,총 4세트 구매했어요 사은품 2개 챙겨주시는 거죠 ,행사
64598,네 사은품 2개 증정되요   건강한 하루 보내시길 바랍니다 ,행사
64599,여행용 셋트  증정 20P 가 사은품 아닌가요 ,행사
64600,1번 20P 증정 2번 여행용 세트 증정입니다 ,행사
64601,저번에 맛있게 먹었던 서비스 품목 식혜가 이번엔 안 왔어요 ,행사
64602,식혜증정 이벤트는 종료되었습니다 양해 부탁드립니다 ,행사
64603,무드 등 사은품 재입고되나요 ,행사
64604,현재 재고 모두 소진되어 재입고 예정일이 없습니다   오늘도 즐거운 하루 되세요 ,행사
64605,두 팩 사면 삼각티백이 사은품이고 세팩 사면 레몬밤이 사은품인데  세팩 사면 삼각티백이 랑 레몬밤 두개 다 받는 건가요 ,행사
64606,세 개 구매 시 레몬밤 한 제품만 사은품으로 증정이 되십니다 ,행사
64607,4키로 주문하면 사은품 모찌   깨송편 2세트 오나요 ,행사
64608,네 4KG 주문해 주시면 사은품도 2세트 보내드려요 ,행사
64609,죄송하지만 다른 즙 중에 샘플식으로 아사이베리즙이나 다른 즙받아 볼 수 있을까요 ,행사
64610,oo     자연과 함께 건강한 삶을 약속해요   저희가 샘플로 따로 준비된 건 없고 여분 상황에 따라서 증정해드리고 있는 부분이라 요청 전달은 드리겠지만 누락되 실 수도 있는 점 양해 부탁드려요 ,행사
64611,사은품 곰돌이 등 주는 거 아닌가요 ,행사
64612,곰돌이 무드 등 사은품 증정은 재고 모두 소진되어 증정되지 않습니다   오늘도 즐거운 하루 되세요 ,행사
64613,배추값 올라서 최근에 가격올린 것까진 이해했는데 쿠폰 많이 적용한다고 또 올리다니 할인해도 더 비싼 이런 눈속임의 세일 할인 행사는 도대체 왜 하는지요 ,행사
64614,그렇게 느끼셨다면 죄송합니다 앞으로 주의하겠습니다 ,행사
64615,저주소 틀리게 3개시켰는데 쥐포 보내주시나 용 ,행사
64616,사은품 증정 기준은 동일주소지     동일 수령자 분 기준으로 증정이 되고 있어 주소가 다르다면 쥐포증정은 어렵습니다 ,행사
64617,화이트골드 상품은 늘 사은품이 없네요 ,행사
64618,해당 문의는 모카골드 상품보다 저렴하여서 사은품이 없습니다   오늘도 즐거운 하루 되세요 ,행사
64619,3만원 이상 구입한 번 하고 다른 상품 보다보니 토마토 쥬스도 있길래 한 번 더 3만원 이상 구입했어요   그럼 사은품 2개 챙겨주시는 거 맞죠 ,행사
64620,주문건이 3만원 이상일 경우 자동으로 사은품 증정되는 시스템이라서 주문건을 따로따로 이용해 주셔야 사은품이 별도로 출고됩니다 ,행사
64621,재구매하려고 하는데요 쿠폰 보내주실 예정인 가요 ,행사
64622,오늘 재구매 쿠폰이 발행되었습니다   마이페이에서 쿠폰 내역 확인 가능하시고 구매 시 재구매 쿠폰 적용해주시면 되겠습니다 ,행사
64623,3가지 주문했는데 혹시 특오징어젓 맛보기로 갖다 주실 수 있나요 ,행사
64624,주문하신 젓갈과 맛보기 잘 담아서 오늘 발송하겠습니다 맛있게 드세요 ,행사
64625,70      80개 정도 구매하면 추가 할인 있나요 ,행사
64626,확인해보겠습니다 ,행사
64627,270ML 제품도 스타 마일리지코드가 없나요 ,행사
64628,해당 제품 일반 제품으로 발송되는 제품입니다 ,행사
64629,이벤트 행사 4  1은 600G 으로 보내주시는 거죠 ,행사
64630,확인후 알려드릴게요,행사
64631,저도 안심번호로 주문되었는지 봐 주실 수 있을까요 ,행사
64632,저희 측에서 주문 내역을 확인해보니 건에는 안심번호 설정이 안 된 것으로 확인되었습니다 ,행사
64633,사은품 해당 되나요 ,행사
64634,현재 사은품 소량 남아 있으므로 서둘러서 구매 완료 부탁드립니다 ,행사
64635,    사은품 2병도 같이 주시는 거죠 ,행사
64636,주문 주신 건수에 한하여 일정 조정이 가능하십니 다 고객님은 4세트     1세트 이렇게 나눠서 배송될 예정이에 요  ,행사
64637,3셋트시키면 사은품도 3개 오는 건가요 ,행사
64638,3세트 주문 시 사은품 3개 지급해 드립니다 ,행사
64639,쿠폰 사용 전 가격으로 사은품 증정해 주시는 거죠 ,행사
64640,10만원 이상 구매를 하셨다면 쿠폰 적용 전장 바구니 가격으로 정해지기 때문에 사은품을 같이 발송해 드리고 있어요 ,행사
64641,샘플스틱 주시나요 ,행사
64642,네쉐이크 통미 선택시스틱 샘플을 맛은 랜덤으로 드립니다 ,행사
64643,사은품 배송안 됫다고 문의 드렸는데 제 사은품은 언제 오나요 ,행사
64644,누락된 사은품 내일 재출고해 드리겠습니다 ,행사
64645,괜찮으시면 사은품으로 쉐이크를 좀 더 넣어주시면 안 될까요 ,행사
64646,네 그럼 쉐이크통 대신 스틱포로 보내드리도록 하겠습니다 ,행사
64647,10개 구매 시 추가 증정이 총 2개인가요 ,행사
64648,5  1 상품으로 10개 구매 시 추가 1팩 증정됩니다,행사
64649,죄송한데라 벤더나 쟈스민 중에 시음티 약간 부탁드려도 될까요 ,행사
64650,사은품 허브차고정차로 발송할 게요   시음티라벤더나 쟈스민도 같이 발송하겠습니다 ,행사
64651,부대찌개 하나같이 주는 거 아닌가요 ,행사
64652,상품 누락된 점대단히 진심으로 사과의 말씀드리며 누락된 상품은 금일 바로 출고하도록 하겠습니다 ,행사
64653,그 당시에 리뷰 작성을 했는데 혹시 이런 경우에도 리뷰사은품 해당이 될까요 ,행사
64654,말씀하신 데로리뷰 사은품 포함해서 발송드리겠습니다   구매하실 때 사은품요청 글 다시 한번 부탁드리겠습니다 ,행사
64655,사은품은 없는 건가요 ,행사
64656,주문 옵션 확인 결과 화이트 골드 160TX 2개 1개 상품만 배송 출고되었습니다 ,행사
64657,선택 30개   사은품 10개 총 40개 오는 건가요 ,행사
64658,선택 30개   사은품 10개 총 40개 고객님이 말씀하신 내용이 맞습니다 ,행사
64659,하루에 5회 신청해야 하나요 ,행사
64660,하루에 5건 주문 주셔야 이벤트 참여 가능해요 ,행사
64661,쿠폰이 어딨나요 ,행사
64662,현재 쿠폰 이벤트 종료로 인하여 수정 작업 중에 있으며 최대한 신속하게 처리도와 드리겠습니다 ,행사
64663,사은품 통으로 부탁드려 요 그리고 단백질 퓨어 ,행사
64664,네 쉐이크통으로 보내드릴게요 ,행사
64665,양배추환은 5  1 행사랑 상관없이 다 보내주는 것 아니었나요 ,행사
64666,먼저 불편드려 사과드립니다   더 궁금하신 점 있으시면 언제든지 문의주세요 ,행사
64667,블로그에도 올렸으니 이벤트에도 응모가 된 거죠 ,행사
64668,요청하신 부분들 모두 꼼꼼하게 잘 챙겨서 맛있는 참치로 준비하여 보내드릴게요 ,행사
64669,손난로 증정되는 거 맞나요 ,행사
64670,사은품 증정 대상으로 특별 행사 한정 사은품과 함께 안전한 냉장배송으로 발송드리겠습니다 ,행사
64671,사은품 없는 건가요 ,행사
64672,별도 사은품은 보내드리기 어려운 점 고객님의 너른 양해부탁드립니다 ,행사
64673,판매자님 사은품 왜 안주는 거죠 ,행사
64674,주문 내역 확인해보니 고객님께서는 1세트만 구매해주신 것으로 확인되었습니다 ,행사
64675,지금 구매해도 몽스아이스버그 증정되나요 ,행사
64676,oooo ooo 담당자 oo입니다 많은 고객님들의 사랑의 힘입어 스포츠 포도당 250정  몽스 30G 추가 증정 이벤트를 16일까지 연장하기로 하였습니다 ,행사
64677,2개 구매 시 혜택이 있나요 ,행사
64678,오메가3OR 프로폴리스 치약 증정합니다   원하시는 제품을 배송 메세지란에 기재해 주시면 됩니다 ,행사
64679,이틀째 잘 지키며 마시고 잇어요 후기 서비스 보내주시는 거죠 ,행사
64680,꾸준히 섭취하시어 다이어트 성공하시길 기원 드려요 ,행사
64681,사은품이 1번 5KG 짜리 2개사도 증정이고 2번 10KG 짜리 2개사도 증정 인 건가요 ,행사
64682,네 문의하신 상품 선택 1      3가지 중 동일 상품이나   다른 상품 2개 구매해 주시면 사은품을 증정해 드리고 있습니다 ,행사
64683,방금 주문했는데 무릎 담요같이 오나요 ,행사
64684,주문건 취소 완료로 조회되어지는 점 참고 부탁드립니다 주문 문의해주셔서 감사드리구요 ,행사
64685,현재 사은품은 두 세트 주문 시 보냉백만 주는 건가요 ,행사
64686,문의해주신 티스푼 행사는 종료되었습니다   보냉백만증정되오니 이점 참고 바랍니다 ,행사
64687,사은품 언제 주나요 ,행사
64688,우선 죄송합니다 제가 내일 출근해서 다시 확인해 보았는데요 ,행사
64689,중 짜깜짝 할인하던데 품질 떨어진 거보내거나 그런 건 아니죠 ,행사
64690,네 할인이라고 하여 품질에 이상이 있거나 하는 상품은 출고하지 않습니다 좋은 상품으로 출고도와 드리겠습니다 ,행사
64691,10팩 넘게 구매했는데 왜 전증정 이벤트는 하나도 안 줘나요 ,행사
64692,증정 이벤트 적용 품목을 확인하시기 바랍니다 ,행사
64693,이번에 사은품 다주실 거죠 ,행사
64694,죄송하지만 현재 사은품은 종료되었습니다   또한 티스푼의 경우 콜드브류 라떼 30  30 상품만 구매해 주셨을 경우에만 해당되었던 점 다시 한번 참고 바랍니다 ,행사
64695,SK 고객 T멤버십 11퍼센트 할인은 어디에서 적용하는 건가요 ,행사
64696,SK 고객 T 멤버십 11퍼센트 할인은 어제 110      230 이후로 종료되었습니다 ,행사
64697,무릎담요 증정 이벤트또 않하나요 ,행사
64698,문의하신 무릎담요사은 품 추가 행사 일정 없는 점 참고 부탁드립니다 주문 문의해주셔서 감사드리구요 ,행사
64699,3박스 주문했는데 이중 글라스 받을 수 있는 건가요 ,행사
64700,증정드려요    ,행사
64701,화이트골드 160  160 선택 2번이거텀블러주는 거 아니였어요 ,행사
64702,해 당 사은품은 모든 상품 옵션 에 드리는 것이 아니며 상품 옵션별로 사은품이상이한 점 참고 및 양해 부탁드리겠습니다 ,행사
64703,옵션 중에 7번 1000원 할인젓가락 떡은 뭔가요 ,행사
64704,7번 1 000원 할인 젓가락 떡은 기존 젓가락 떡과 동일한 제품이며 현재 1 000원 할인 이벤트 중입니다 ,행사
64705,4월 응원 댓글   10만원 이상 구매 발표는 했나요 ,행사
64706,공지 후 고객님들께 개별 통보해드리고 마무리가 되었답니다 ,행사
64707,지금 주문했는데 쿠션도 같이 오는 거죠 ,행사
64708,쿠션 증정 행사는 종료되었습니다   금 일 주문건 내일 출고되오니원치 않을 시 19일 08시 전에 취소요청 부탁드립니다 ,행사
64709,택배 내용에 보면 사은품이 있던데 뉴트리 키즈 비타 1개라고 써 있는데 그건 없는 건가요 ,행사
64710,해당 제품 어린이 영양제 샘플로 매칭이 잘못된 것 같습니다   성인 영양제에는 따로 사은품이 제공되지 않는 점 참고 부탁드립니다 ,행사
64711,저 7세트시켰는데 사은품 30개 아닌가요 ,행사
64712,누락된 수량 알려주시면 발송 도움 드릴게요 ,행사
64713,다름이 아니라 사은품인 타임은 왜 없는 거죠 ,행사
64714,해당 사은품 이벤트는 8    29일 단 하루 행사로 아쉽게도 고객님께서는 9    2일 주문하셔서 따로 포함되지 않는 점 양해 부탁드립니다 ,행사
64715,서비스로 주신 건 뭐예요 ,행사
64716,같이 드린 사은품은 현미 차이며 뜨거운 물 부어 우려내신 뒤 우려낸 현미는 버리시지 마시고 같이 드시면 정말 맛있습니다 ,행사
64717,1번 6통 사면 사은품 60포주시나요 ,행사
64718,네 그렇습니다 3통당 30포씩이니까 6통 구매하시면 60포가 사은품으로 갑니다 ,행사
64719,보이차세통사면 1통 더주시던데 혹시 1통을 레몬밤 티로 받을 수 있을까요 ,행사
64720,네3  1 상품에서 보이차 3개 구매 시 레몬밤 하나를 드립니다   신경 써서 배송해 드리겠습니다 ,행사
64721,쿠폰은 이제 없는 건가요 ,행사
64722,현재 쿠폰 없으나 추후 계획 중 확인되요 ,행사
64723,컵 도주시는 거 아니였나요 ,행사
64724,저희 제품을 믿고 구매해 주셔서 고맙습니다   옵션 1본품 선택 후 옵션1쉐이크 1일 분 또는 쉐이크 컵 선택으로 고객님께서는 녹차 라떼 14포  쿠앤크 1포구 매해주신 걸로 확인됩니다 ,행사
64725,손질왕 이벤트 진행하는 건가요 ,행사
64726,본딜은 무료 배송 행사딜이기 때문에 손질 왕 이벤트는 진행이 불가해요 ,행사
64727,2번 3번 상품 각 1세트 주문해도 감자탕주 시나요 ,행사
64728,각 1세트씩은 안 되시구요  ,행사
64729,사은품 받을 수 있나요 ,행사
64730,오후 4시 37분 33초 주문건 이후로는 사은품 출고 불가합니다 ,행사
64731,재구매했는데 일반 상품 평 외에 프리미엄 상품평이 필요한가요 ,행사
64732,거기서 한번 더 작성 부탁드립니다 사진도 올려주시면 감사하겠습니다 ,행사
64733,보온병행사 때 주문한 건데 제 것은 보온병 발송되나요 ,행사
64734,문의주신 보온병 함께 발송 처리되오니 참조 바랍니다 ,행사
64735,지금 주문하면 사은품주 시나요 ,행사
64736,아메리카 노리치아로마를 포함하여 4박스 구매 시 증정되고 있어요   문의 주셔서 대단히 감사해요 ,행사
64737,4개 구매해도 사은품 보내주시나요 ,행사
64738,요   4개 구매하시면 사은품 1개 8개 구매하시면 사은품 2개까지 가능하고 8개 이상은 모두 사은품 2개입니다 ,행사
64739,5  1 오는 건가요 ,행사
64740,확인후 알려드릴게요,행사
64741,좀 전에 두 세트 구매했는데요 상품평 보니 꼬끄도 서비스로 주시던데 혹시 이벤트가격일 때도 주시나요 ,행사
64742,죄송하게도 저희가 이벤트를 위해 준비한 꼬끄가 모두 소진되었어요 꼬끄 판매는 오프라인에서만 이루어지고 있구요 ,행사
64743,커트러리 사은품은 없나요 ,행사
64744,해 당 사은품 구성은 판매가 어려운 점 양해 부탁드리겠습니다 ,행사
64745,사은품 칼국수랑만두다주시는 거죠 ,행사
64746,주문해주신 주문건에 사은품 상품 포함되는 점 참고 부탁드립니다 ,행사
64747,백미절편 이렇게 2개 주문했어요 사은품 앙꼬가래떡이 240G 오는 거죠 ,행사
64748,네 2개 구매해주셨으면 사은품 360G 같이 발송된답니다,행사
64749,토요일날 출발했다면서 배송추적도 안 되고 배송 좀 빨리 좀 보내주세요 그리고 사은품 어떤 걸로 보내주신 건지 ,행사
64750,오늘 오전에 발송되었습니다   좋은 제품으로 발송했구요 ,행사
64751,9900원 이벤트 또 안 하나요 쉐이크 컵은 품절이에요 ,행사
64752,9900원 이벤트는 일시적인 이벤트로 현재 정확한 계획은 없습니다 조금만 기다려주시면 더 좋은 이벤트로 찾아뵙겠습니다 ,행사
64753,리뷰 이벤트 꼭 동영상 올려야 하나요 ,행사
64754,리뷰 사진 이벤트도 가능합니다   많은 참여 부탁드립니다 ,행사
64755,스프레이 용 기 두 개 보내주세요 꼭이요 자꾸 고장이 나서요사은품도 있나요 ,행사
64756,스프레이 잘 챙겨서 발송해 드리겠습니다 ,행사
64757,주문했습니다   예가체프 시 음용으로 부탁드려도 될까요 ,행사
64758,요청하신 시 음용동봉하여 발송해 드리겠습니다   예가체프는 부드러운 바디감과 달콤한 신맛으로 선호도가 높은 커피 중의 하나입니다   고객님의 다음커피 선택에도 도움이 되었으면 합니다 ,행사
64759,3만원 이상 주문했는데 사은품 주시는 거 맞죠 ,행사
64760,확인후 알려드릴게요,행사
64761,아버지가 위쪽이 안 좋으셔서 드실 꺼 예용최근 제조일로 포장도 꼼꼼하게 잘 부탁드릴께 요 그리고 혹시 아사이베리 샘플도 받아볼 수 있을까용 ,행사
64762,oo     자연과 함께 건강한 삶을 약속해요   아버님께서 위가 안 좋아서 주문하여 주셨군 요 걱정이 많으시겠습니다 ,행사
64763,오늘 주문해도 사은품주나요 ,행사
64764,현재 구매 가능한 상품으로 구매 수량만큼 사은품 증정됩니다 ,행사
64765,사은 품주시는 거죠 ,행사
64766,말씀하신 부분들 모두 잘 챙겨서 25일 화요일에 발송 처리해드릴게요 ,행사
64767,혹시 대저 김가루로 2개 받을 수도 있을까요 ,행사
64768,해당 금액은 김가루 1개의 가격입니다   옵션 선택 하시어 수량 선택하여 주문해 주시면 됩니다 ,행사
64769,방금 결제 완료했는데 요 한 통구매했는데 쉐이크통같이 주문했거든요 사은품으로 쉐이크 통 하나 더 주시는 건가요 ,행사
64770,네 쉐이크통은 기본사은품으로 1개 드리고 추가 구매 시 더 드려요 ,행사
64771,12개사면 3개 더 주시는 거 맞나요 ,행사
64772,사은품 이벤트도 동시 진행 중으로 12개 구매 시 3개 증정도와 드리고 있어요 ,행사
64773,8번 사은품 뭔가요 ,행사
64774,본상품은 생산시 본품  사은품 합포장되어 나옵니다   입고 시마다 달라지므로 미리 안내가 불가합니다 ,행사
64775,물병 대신 다른 거주시면 안 되나요 예를 들면 단백질 쉐이 크 샘플주시면 안 되나요 ,행사
64776,말씀하신 상품은 규정상 다른 상품으로 변경이 어렵습니다 ,행사
64777,지금 신청해도 석류즙 주시나요 ,행사
64778,석류즙 증정은 예약판매 기간에 한정하여 제공해 드렸구요   현재는 정상판매가 진행되고 있어 석류즙은 증정이 되지 않고 있습니다 ,행사
64779,7  1 이벤트 선물세트가 뭔가요 ,행사
64780,판매하는 다른 제품과 혼동이 와서 선물세트인 줄 알았습니다 ,행사
64781,곱창 3개 양 1개시켜도 사은품 보내주시는 거죠 ,행사
64782,사은품 가래떡 1출고됩니다 ,행사
64783,14봉구입하면 2봉 서비스인 건가요 ,행사
64784,14봉구매하시면 떡 2봉  조청 2개 추가로 발송됩니다 ,행사
64785,1번 화이트골드는 텀블러 안주는 거에요 ,행사
64786,문의주 신화이트골드는 사은품이 동봉되지 않는 상품이 오니 참고 바라겠습니다 ,행사
64787,8번 캠핑 박스와 고대기 안내문 있을 때 구매했었는데 요 선착순 안에 들어간 거 맞나요 ,행사
64788,캠핑박스 고데기 같이 발송되세요 ,행사
64789,한 박스 및 기타 사은품 오는 거 맞죠 ,행사
64790,홍삼액 30포한 박스 같이 보내드립니다   홍삼액 몇 포 더 넣어서 보냅니다 ,행사
64791,시 음용은 탄자니아 AA 드립용 맛볼 수 있을까요 ,행사
64792,요청하신시 음용 탄자니아 AA드립용으로 분쇄하여 금 일 발송하겠습니다 ,행사
64793,얼마 전 1  1 이벤트할 때 3만원 이상 구매하면 미니소스 증정하는 거 아닌가요 ,행사
64794,시스템이상으로 사은품 누락 확인되시네요   누락된 사은품은 금일 출고도와 드리겠습니다 ,행사
64795,얼마 전에 파김치 1킬로   총각 김치 2킬로 있던 딜 안 하실까요 ,행사
64796,보셨던 딜이 어떤 딜인지 모르겠지만 현재 진행 중인 딜에서도파김치 총각 김치 판매하고 있사 오니 가격비교하셔서 구매해주시면 좋을 꺼 같아 요  ,행사
64797,크로 스트 100T 구매하려는데 텀블러 같은 이상한 사은품 없이 커피만  오는 거 맞나요 ,행사
64798,네 현재 텀블러 같이 사은품으로 나가고 있습니다 ,행사
64799,스타벅스키링을 따로 안 팔 텐데 어떻게 키링을 사은품으로 줄 수가 있죠 ,행사
64800,스타벅스를 통해 구매한 제품이 아닌 대행사를 통해 구매된 사은품으로 스타벅스에 대한 상표 사용권으로 만든 제품이니 참고 부탁드리겠습니다 ,행사
64801,사은품 배송사항에 적었는데 사은품으로 로즈마리랑 우림구 오나요 ,행사
64802,요청하신 데로 발송해 드렸습니다 ,행사
64803,사은품 수령 가능한가요 ,행사
64804,금일 오후 4시 37분 33초 주문건 이후로는 사은품 출고 불가합니다   이용에 참고 부탁드립니다 ,행사
64805,주문할 때 분명 사은품 있는 걸로 제가 눌러서 주문했고 완료 후에도 사은품 추가되어 있는 걸 확인했는데 왜 사은품 없는 걸로 변해 있고 사은품도 안보내주시나요 ,행사
64806,주문 내역 확인하여 보니 고객님께서는 사은품 미 포함인 상품화이트골드 상품으로 주문해 주셨습니다 ,행사
64807,오늘 기준 다크 사은품 무엇인가요 ,행사
64808,알 수가 없습니다   어제까진 실리콘 하트 텀블러였습니다 ,행사
64809,사은품은 없나요 ,행사
64810,2개 이상 구매 시 사은품 행사는 끝났습니다 ,행사
64811,7개 주문하면 사은품 몇 개 주나요 ,행사
64812,사은품은 2개 주문시마다 360G 을 드리고 있어요,행사
64813,갓김치 3KG 하고 갓피클 2KG 해서 총 5KG 시키면 갓피클 서비스오는 거 맞나요 ,행사
64814,네 그렇습니다 5키로 주문 시 갓피클 450그램이 같이 나갑니다 ,행사
64815,먹어본 것 중 갠찮으 것만 따로 주문하려고 하는데요   2박스 주문하면서 안 먹어본맛 샘플로 두포요청 가능할지요 ,행사
64816,현재 아이스크림 맛 쉐이크 제품은 쉐이크 컵 또는 쉐이크 1포를 선택하여 증정해드리고 있습니다 ,행사
64817,2셋트시겼어요 사은품 2개 챙겨주는 거 맞죠 ,행사
64818,세트 당 지급되는 것 맞습니다   꼼꼼하게 포장하여 배송토록 하겠습니다 ,행사
64819,600G 4팩 사면 증정품도 600G 인 거죠 ,행사
64820,아니 요매인 화면 보시면 어턴 걸사도 4팩이면 350짤 준다 써 있어요 ,행사
64821,3번 구매 시 페이백 맞는 거죠 ,행사
64822,ooo님 항상 애용해 주셔서 감사드립니다   어머니께서 습진이 올라보게 좋아지셨다니 저희도 보람을 느낍니다 ,행사
64823,사은 품은 레몬밤주시면 감사합니다   근데 이 제품들 서로 교차 복용해도 되나요 ,행사
64824,사은품은 다른 옵션으로 2개 구매해 주셨을 경우 담당자가 주문서 확인 후 랜덤 증정되기 때문에 선택은 어려운 점 양해 부탁드려요 ,행사
64825,쿠폰 적용하면 8   710원이라는 데 쿠폰이 안 보이네요   쿠폰가는 끝난 건가요 ,행사
64826,받으신 후 주문 단계에서 적용해 주셔야 합니다 ,행사
64827,상품 구매하면 3개 보내주시는 건가요 ,행사
64828,현재 1병 이벤트 가격 29800원입니다 ,행사
64829,선택 1주문하면 탁상시계 주시나요 ,행사
64830,해당 사은품은 옵션명에 랜덤 증정이라는 문구가 들어가 있는 옵션만 해당되는 사은품입니다 ,행사
64831,본사 출고 상품인데 본사에서 재고도 없이 배송패널티 없다고 너무 무작정 행사 진행하는 거 아닌가요 ,행사
64832,상품은 익일 밤 출고가 예상되며 출고 일정은 상황에 따라 다소 상이할 수 있습니다 ,행사
64833,화이트골드 400T 주문 시 사은품이 있나요 ,행사
64834,주문 옵션 그대로 출고됩니다 ,행사
64835,구매할 수가 없는데 왜 그런 건가요 ,행사
64836,세일의 특성상 결제가 완료된 고객을 기준으로 먼저 주문이 취합됩니다   준비한 특가한 정 수량이 없어 부득이 구매를 하실 수 없는 것으로 확인됩니다 ,행사
64837,아그럼 시 음용을 받으면 사은품은 못 받는 건가요 ,행사
64838,네 사은품은 한 세트한 가지 출고로 드립 커피 사은품 대신 시 음용으로 출고되었다는 점 양해 부탁드립니다 ,행사
64839,8월에 구매했었는데 사은품 중복으로 지급 안 되는 건가요 ,행사
64840,문의 확인하여 사은품 함께 출고 드리도록 할게요 ,행사
64841,허얼 이벤트 당첨되었네 용 대박쓰근데 물품이 벌써 오늘도착했눈 데 따로또 오나요 ,행사
64842,당첨 정말 축하드리구요 ,행사
64843,컵은 왜 안주시나요 ,행사
64844,죄송하게 도 주문해주신 옵션의 경우 컵미 포함옵션으로 확인되어 도움 드리기 어려운 점 양해 부탁드립니다 ,행사
64845,아이가 변비가 있어서 현미밥으로 소프트 현미 누드 현미 샘플 있으면 조금 받아볼 수 있을까요 ,행사
64846,저희 제품은 소화가 안 되는 외강층을 제거하여 소화가 잘 되는 현미 제품입니다 ,행사
64847,14만원 이상 주문하면 사은품 2개주 시나요 ,행사
64848,사은품은 한정 수량으로 서비스 해드리고 있어요 ,행사
64849,소스 3만원 이상 결제했으니까 소스오는 거져 ,행사
64850,네엡  3만원 이상 주문해 주셨네용  3만원 이상 구매 시 증정되는 칠리소스 포함되어 오늘 발송될 예정이랍니다 ,행사
64851,1번으로 구매하고 추억의 맛 3팩 추가 구매하면 5팩되는데 이때도 추가 1팩주시나요 ,행사
64852,만딜 페이지에도 기재되어 있듯이 1번은 사은품 수량에서 제외되요   이 점 참고하여 이용부탁드려요 ,행사
64853,페트병 회수라고 적어놨는데 왜 생수한 병이 안 온 건지 이 제안주시는 건가요 ,행사
