,utterance,category
298491,현재 민물장어의 경우 추석 전 마지막 수령일이 26낮 12시 이전에 구매 부탁드립니다 ,결제
298492,품절인데 언제쯤 구매할 수 있나요 ,결제
298493,해당 상품 구매할 수 있습니다   좋은 상품으로 찾아뵙도록 하겠습니다 ,결제
298494,금요일에 배송받고 싶으면 오늘 주문하면 될까요 ,결제
298495,택배사 사고만 아니면 보통 출고일 다음날 수령 가능해요   송장조회는 출고일 오후 7시부터 가능해요 ,결제
298496,추석 선물로드리려고 하는데 언제 주문하면 될까요 ,결제
298497,추석 선물세트로 미리 주문해 놓고 냉장 보관하셨다가 선물하시면 좋을 듯 하세요 ,결제
298498,일요일에 필요한데 목요일에 주문하면 될까요 ,결제
298499,금요일 오전 중 주문하시면 토요일 도착 가능해요   아니면 미리 주문하시고 배송 메모란에 배송 희망 일 메모해주시면 반영하고 보내드리고 있어요 ,결제
298500,12월 5일 저녁에 먹으려고 합니다 그럼 주문을 언제 해야 받을 수 있을까요 ,결제
298501,12월 5일 저녁이면 오후에 드셔야 하면 12월 1일 오전 10시부터 12월 4일 오전 8시 전에 결제 완료되면 12월 4일 발송하여 12월 5일 수령하십니다 ,결제
298502,설날 당일에 먹으려고 하는데 언제 주문하면 되나요 ,결제
298503,설마지막 배송이 12일입니다 13일 도착해요 ,결제
298504,추석 전 마지막 배송은 언제까지 주문하면 되나요 ,결제
298505,추석 전 배송 마감은 27일 순차적으로 출고가 됩니다   공지사 항 팝업창을 띄워놨는데 확인이 안 되나 봅니다 ,결제
298506,6    6 토요일 점심에 쓸 건데 언제까지 주문하면 되나요 ,결제
298507,4일 전까지 주문해 주시면 됩니다 ,결제
298508,맛도 좋고 깨진 것도 없어 또 주문하고픈데 언제까지 딜 하나요 ,결제
298509,oooo이니다 구운란도 100개 정도밖에 안남아 있어요 ,결제
298510,화요일에 배송받고 싶은데 언제 주문하면 될까요 ,결제
298511,월요일 주문하시면 됩니다 ,결제
298512,5월 3일이나 4일 오후 5시까지 받으려면 언제 주문해야 하나요 ,결제
298513,저희는 오후 5시 이전 주문건은 당일 발송하여드리고 있습니다 당일 발송을 하면 다음날 도착하기는 하나 배달을 5이전에 가질지는 확답 드릴 수가 없습니다 ,결제
298514,27일 토요일에 상품을 받고 싶습니다 언제 주문하면 될까요 ,결제
298515,상품 오늘 주문하시고 나서 이렇게 문의 글에 출고 일자 지정해주시면 변경 가능해요 ,결제
298516,추석 연휴 앞두고 주문 마감일이 언제인가요 ,결제
298517,저희 ooo 생수는 주문 마감일이 따로 정해져 있지는 않습니다 ,결제
298518,다음 주 화요일 필요하면 언제 주문하면 될까요 ,결제
298519,금요일에 출고가 될 수 있도록 주문 주시면 토요일이나 월요일 수령 가능하세요 ,결제
298520,오전 중인가 한시 전까지 주문 아니었나요 ,결제
298521,9월 2일까지 주문받았으며 고객님께서 9월 3일에 주문하신 걸로 확인됩니다 ,결제
298522,명절 전에 받아볼려면 언제까지 구매를 해야 할까요 ,결제
298523,도서사간 아니시면 명절 전에 받으실 수 있으세요 ,결제
298524,이번 주 금요일이나 토요일에 받으려고 하는데 언제 주문하면 그렇게 받아볼 수 있나요 ,결제
298525,금요일 받으시고 싶으시면 목요일 14시 전 토요일 받으시고 싶으시면 금요일 14시 전에 주문 주시면 됩니다 ,결제
298526,겨울철에도 주문 가능한가요 ,결제
298527,예 겨울철에도 가능합니다 저희 농장은 356일 당일 수확해서 배송합니다 ,결제
298528,현미 언제 구매 가능할까요 ,결제
298529,네 현미는 10월 중순경쯤부터 구매가 가능하실 것 같습니다 ,결제
298530,곰피와 꼬시래기는 겨울이 제철인 걸로 아는데 언제까지 구매가 가능할까요 ,결제
298531,저희는 시설을 늦게 해서 아직도 곰피가 여리고 좋습니다   4월까지 판매합니다 ,결제
298532,배추김치 언제 구입할 수 있을까요 ,결제
298533,고객님이번에 많은 비로 전국적으로 원물 수급이 어렵 다 보니 장기간 판매가 어려웠습니다 ,결제
298534,추석 선물로 날짜 맞춰 보내고 싶은데 언재주문해야 하나요 ,결제
298535,원물은 항상 충분히 준비되어 있으므로 미리 준비할 필요는 없습니다   참고해서 주문하시면 될 것 같습니다 ,결제
298536,다음 주 화요일쯤 물건을 받을려면 언제 주문을 해야 되나요 ,결제
298537,토요일 일요일 주문하세요   월 화요일 받으세요 ,결제
298538,꿀고구마숙성된 거시킬려면 언제쯤 주문하면 되나요 ,결제
298539,완벽숙성은 11월 중순 이후부터 주문 주시면 됩니다   지금은 받으셔서 숙성을 시키면서 드시면 되구요 ,결제
298540,금요일 밤이나 토요일 오전에 받고 싶은데 언제 주문해야 해요 ,결제
298541,감자탕이 목요일에 출발하면 금요일에 도착 예상됩니다   토요일보다는 금요일에 받아주시는 게 좋을 것 같아요 ,결제
298542,3월 7일 필요한데 미리 주문해야 하나요 ,결제
298543,편육은 냉장 제품으로 얼리지 마시고 냉장고에 보관하시면 됩니다   주문은 평일 오후 2시까지 주문시 당일 발송되어 다음날 받아보실 수 있으니 늦어도 3월 5일까지 주문 주셔야 시간에 맞게 사용 가능하실 것 같습니다 ,결제
298544,언제 구매해야 할까요 ,결제
298545,13일에 받아보실 수 있어요 ,결제
298546,4계절 내내 판매상품인가요 ,결제
298547,연중 판매까지는 아니고요  요즘은 수확 중이라 수확해서 말리고 있습니다 ,결제
298548,지역은 동탄입니다   다음 주 토요일 7월 27일 에 드리려고 하는데 언제 주문하면 될까요 ,결제
298549,택배사는 로젠택배이고 출고 후 대부분 다음날 도착이지만 간혹 하루 더 걸리는 지역이 있으니 하루 여유 있도록 7    24 출고요청이라고 적어주시면 예약됩니다 ,결제
298550,카스테라크림치즈모찌는 언제 주문되나요 ,결제
298551,카스테라 경단은 단종되었습니다 ,결제
298552,배송 토요일 받고 싶으면 몇 일 주문해야 될까요 ,결제
298553,꼭 토요일에 들어간다고는 보장해드리기 힙듭니다   토요일까지 받고 싶음 오늘 주문하는 편이 좋습니다 ,결제
298554,토요일에 선물로 드릴 거라서 금요일이나 목요일에 받고 싶은데 언제 주문하면 될까요 ,결제
298555,수요일 오전까지 주문 주시면 됩니다 실온 보관도 괜찮습니다 ,결제
298556,작은 양배추는 품절이네요 그리고 양배추는 언제까지 판매 가능하신지요 ,결제
298557,500G 전후 되는 작은 양배추는 소량 남아 있어요   남아 있는 양을 예측하기가 어려워요 ,결제
298558,프레첼은 언제 구매 가능할까요 ,결제
298559,아직 미국 쪽에서 확답을 못 주고 있어서요   정확한 시기를 말씀드리기 어려운 점 양해 바랍니다 ,결제
298560,26일 날에 받으려면 언제 배송 주문해야 할까요 ,결제
298561,26일 사용하시는 거면 넉넉하게 24일 오후 2시 잔까지 주문하시면 25일에는 받을 수 있습니다 ,결제
298562,선물용으로 한 마리더 시켰는데 보통 몇 시까지 주문건 오늘 출고되나요 ,결제
298563,주문하신 상품은 금일 출고되었으며 내일 중에 받아보실 것으로 예상되요 ,결제
298564,금일 발송은 몇 시까지 주문인가요 ,결제
298565,당일 발송 기준은 주문량에 따라 틀린 점 안 내드립니다 ,결제
298566,산골배추 판매 종료인가요 ,결제
298567,네 큰 배추는 판매 종료랍니다,결제
298568,금요일 주문 시 토요일에 배송될까요 ,결제
298569,목요일 저녁이나 금요일 낮 12시 이전에 주문 주시면 토요일 날 받아보실 수 있어요 ,결제
298570,수요일이나 목요일 버스 편으로 받을 거면 그 당일 오후 2시 이전에 주문하면 되는 건가요 ,결제
298571,고속버스 편예약 자리 확보를 위해 가급적 수령받으시려는 전날까지는 주문부탁드립니다 ,결제
298572,몇 시까지 주문하면 그날 발송되나요 ,결제
298573,2시까지 주문 결제해주시면 다음날 택배받아 보실 수 있습니다 ,결제
298574,몇 번 주문해서 부모님께서 맛있게 드셨는데 언제까지 주문 가능한가요 ,결제
298575,주문은 항상 가능하시구요 토요일 제외 4시 전 결재하시면 다음날 수령 가능하세요 ,결제
298576,연휴 전 주문 마감 언 제일까요 ,결제
298577,택배 마감은 내일입니다   냉장 보관은 최대 7일입니다 ,결제
298578,언제까지 판매하세요 ,결제
298579,상품 품절 시 재안내드리도록 할게요 ,결제
298580,금요일 날 받고 싶은데 목요일에 주문하면 될까요 ,결제
298581,해당 건익일 출고되시는 상품으로 안전하게 화요일 저녁까지 구매해 주셔야 수요일 주문이 들어가서 목요일 출고되어 금요일 수령 가능하십니다 ,결제
298582,9  30일이 아기백일이라 주문하려고 하는데요 어 차피 방문해서 찾아올 건데 언제쯤 주문해서 결제하야 되나 여 ,결제
298583,주문 시행사 일을 기입하기 때문에 미리 주문 주셔도 괜찮습니다 ,결제
298584,주문하기란 이 없네요 언제 주문이 되죠 ,결제
298585,먼저 저희 o o에 관심보내주셔서 감사드려요현재 금일 발송 나갈 o o의 품목이 모두 매진되었습니다 ,결제
298586,토요일 저녁에 먹을 건데 수령일이 목요일밖에 안정해져서요 언제 주문해야 되나요 ,결제
298587,상품 물량이 때마다 달라 하루하루 파악하다보니 목요일 낮 12시 이후부터 금요일 낮 12시 이전에 토요일 수령 주문을 하실 수 있습니다 ,결제
298588,몇 시까지 주문해 야당일 발송인가요 ,결제
298589,낮 12시 반 이전 주문건에 한하여 당일 발송 다음날 받아보실 수 있어요 ,결제
298590,몇 시까지 주문해 야당일 출고되나요 ,결제
298591,오늘 오후 1시까지 주문하셔야 됩니다 ,결제
298592,이 제주문 안 되나요 ,결제
298593,추선 연휴 전에 받을 수 있는 주문은 마감되었습니다 ,결제
298594,추석에 쓰려는데 언제까지 주문해야 할까요 ,결제
298595,25일 택배 주문 마감이여서 그 전에 주문해 주시면 될 것 같습니다 ,결제
298596,10월 4일 날 먹을 껀데 지금 주문해도 되나요 ,결제
298597,토마호크는 냉동 상품이여서 미리 수령하셔서 냉동실에 보관하시다요리하시기 16시간 전에 냉장고로 옮겨서서히 해동후요리하시기 바랍니다 ,결제
298598,할라피뇨 치즈 400G 짜리 품절 상태 언제 풀리나요 ,결제
298599,더블링할라피뇨는 진주햄 본사에서 생산 중단되어 더 이상 입고 예정이 없는 상품입니다 ,결제
298600,지금 판매중지 상품인데 언제 또 주문할 수 있을까요 ,결제
298601,문의하신 ooo ooo 상품은 현재 전 채널 일시품절 처리 중입니다   고구마가 올해 가뭄이 심했던 탓에 크기가 생각보다 많이 자라지 못해 조금 더 키운 후 수확하여 판매 예정이며 재입고는 약 9월 중순쯤으로 생각하고 있으니 조금만 더 기다려주시면 맛있는 고구마로 찾아올 수 있도록 하겠습니다 ,결제
298602,27일 월요일 배송 희망하면 주문 언제 해야 되죠 ,결제
298603,일요일과 월요일은 택배사 휴무로 발송이 불가하여 수령이 어렵습니다,결제
298604,이번 주 수요일날 받고 싶은데 29일 날 받으려면 언제 주문해야 되나요 ,결제
298605,화요일 오전 10시 전까지만 주문해 주시면 되세요   배말은 시간 좀 더 오래 걸리시구요 ,결제
298606,쿠키 제품 2020년 1월까지 마감인 거 맞나요 ,결제
298607,문의주신 일정은 쿠키 제품 마감일로 쿠키 단품 및 쿠키가 포함된 세트 상품은 주문 및 수령이 어려우십니다 ,결제
298608,입금 마감시간이 몇 사죠 ,결제
298609,택배 올 때까지는 전부 포장해서 보내드립니다 ,결제
298610,6월 10일 받을려면 언제 주문하면 되나요 ,결제
298611,택배가 월요일은 배송이 안 되요 화요일에 받아보실 수 있어요 ,결제
298612,토요일 날 받으려면 언제 주문을 해야 하나요 ,결제
298613,토요일 수령받아 보시려면 늦어도 금요일 오전까지 주문을 주셔야 발송이 가능하시구요 ,결제
298614,5KG 주문 언제가는 해요 ,결제
298615,현재 담당자가 휴가 중이라서 5키로는 화요일부터 가능할 꺼 같습니다 ,결제
298616,설 선물할 건데 언제 결제해야 하죠 ,결제
298617,주문 시 배송요구사항에 수령일을 기입해주시면 됩니다 ,결제
298618,고추장용 고춧가루는 언제 구매할 수 있나요 ,결제
298619,가공준비 중으로 다음 주부터 판매 진행될 거 같습니다 ,결제
298620,저는 금요일이나 토요일쯤 받고 싶은데 언제쯤 주문하면 될까요 ,결제
298621,목요일 오전 9시 이전까지 주문 주시면 금요일 정도에 수령 가능하십니다 ,결제
298622,지금 주문해도 되나요 ,결제
298623,오늘 발송분은 최대한 당일 발송되고 있습니다 ,결제
298624,26일 날 받고 싶은데 언쩨쯤 시키는 게 좋을까요 ,결제
298625,보통 원하시는 날의 하루 전에 발송도와 드리려고 노력하지만 택배사 사정에 따라 1      2일 정도 더 소요되는 경우가 많습니다 ,결제
298626,15900원짜리 언제 구매할 수 있나요 ,결제
298627,금요일 재판매 예정에 있습니다 ,결제
298628,토요일에 받으려면 금요일 오전에 주문하면 될까요 ,결제
298629,금요일 2시까지 주문 완료되시면 당일 발송 토요일에 수령입니다 ,결제
298630,지금은 주문 안 되는 건가요 ,결제
298631,지금 주문되세요 ,결제
298632,추석 날 먹을려고 하는 대언 제쯤 주문해야 할까요 ,결제
298633,명절 전 마지막 배송은 24일까지라고 생각하시면 됩니다 24일 오전 일찍 주문부탁드리겠습니다 ,결제
298634,담주에 시켜 먹으려고 하는데 담주에도 판매하겠죠 ,결제
298635,행사는 끝났지만 다음 주에도 판매하고 있어요 ,결제
298636,관악주민인데요 언제 주문해야 배송 가능하지요 ,결제
298637,말씀 주신 대로 이번 주까지는 관악구 지역이 배송 불가능하였지만 다음 주부터는 정상 발송 가능합니다 ,결제
298638,촉촉하게 맛있는 고구마를 먹으려면 언제쯤 구매하는 게 좋을까요 ,결제
298639,현재 나오는 고구마는 햇고구마로 짧은 숙성기간을 거쳐 발송되는 상품이기 때문에 약간 퍽퍽할 수 있습니다 ,결제
298640,토요일 날 먹으려고 하는데 언제 결제해야 될까요 ,결제
298641,현재 주문 폭증으로 인한 배송 지연이 발생되고 있습니다   정확한 발송 가능일에 맞는 결제 시기 확답 드리기 어렵습니다 ,결제
298642,당일 발송 몇 시까지 주문해야 하나요 ,결제
298643,당일 발송은 12시 주문건까지 당일 발송되고 있는 점 참고 부탁드립니다 ,결제
298644,수요일날 몇 시까지 주문해야 금요일에 배송되나요 ,결제
298645,수요일 주문하시면 목요일 발송되며 금요일 발송 원하시면 목요일까지 주문 주시면 되요 ,결제
298646,금요일에 받고 싶은데 언제쯤 주문하면 될까요 ,결제
298647,택배 휴무로 인해 이번 주 마지막 발송일은 12일 발송 13일 수령이세요 참고하신 후 주문 부탁드립니다 ,결제
298648,토요일에 받아야 하는데 언제 주문하면 되나요 ,결제
298649,지금 바로 주문해 주시고 배송 메세지에 토요일 도착하게 해주세요라고 남겨주시면 됩니다 ,결제
298650,10월 19일까지 배송되길 원하는데 지금 미리 주문해도 될까요 ,결제
298651,지금은 너무 빠릅니다   다음주 정도에 주문하시면 될 것 같습니다 ,결제
298652,추석 전에 받고 싶은데 안정적으로 받으려면 몇 일에 주문하는 게 좋을까요 ,결제
298653,추석 전 배송일은 27일 출고 28일 수령이신데요 그날 수령 후 추석날 섭취는 권장하지 않습니다 ,결제
298654,금요일에 받아서 시즈닝하고 토요일 날 먹고 싶은데 목요일이 휴일이고 금요일 이 근로자의 날이라 배송이 어떻게 진행될지 모르겠네요 제가 언제 주문하면 될까요 ,결제
298655,화요일 주문해 주세요 수요일도 착목요일 냉장 보관금요일 시즈닝 후 냉장 보관 토요일에드시면 될 거 같아요 ,결제
298656,배송요 이번 주 금요일에 받고픈 데 금요일 오전에 주문해야 하나요 ,결제
298657,목요일 오후 2시 전까진 주문 주셔야 합니다 ,결제
298658,다음주 금요일까지 도착하면 되는데 살치살 상태 좋은 날에 시키고 싶어서 문의 드립니다   언제 주문시키면 좋을까요 ,결제
298659,살치는 항상 좋아요 그냥 날짜 맞춰서 시키시면 좋은 거 보내드릴께요 ,결제
298660,24일 저녁에 받고 싶은데 주문을 어떻게 해야 하나요 ,결제
298661,24일 수령 원하시면 23일 오후 3시 이전으로 주문 완료해주시면 됩니다 ,결제
298662,29일 캠핑갈 때 들고가서 먹을 거라서 29일 오전이나 28일에 받고 싶은데 언제 주문하면 좋을까요 ,결제
298663,미리 주문 주시고 배송 메모란에 수령 원하시는 날짜 남겨주시면 맞춰 발송 가능하시구요 ,결제
298664,오늘 통장으로 샀는데요 입금 내일 하러 가도 괜찮지요 ,결제
298665,네일주일 안으로만 입금하시면 됩니다 ,결제
298666,추석 선물로 부모님들께 보내드리려는데 9월 25일 수령하려면 언제 주문해야 할까요 ,결제
298667,23일 오후 12시30분 이후부터 24일 오후 12시30분 이 전 주문 주시면 24일 오후 배송 드려 25일 수령이세요 ,결제
298668,의정부인데 1월 23일에 받아보려면 언제 결제하면 될까요 ,결제
298669,출고일만 지정이 가능하시고 1월 20일 이 마지막 택배나 가는 날이예요 ,결제
298670,토요일에 홍게 일반 7키로 짜리 주문하려 합니다   토요일에 수령하려면 언제 주문해야 할까요 ,결제
298671,주문하시고 미리 발송되지 않케 배송 시요청사항에 토요일 도 착요망이라고 메모 남겨놓으시면 됩니다 ,결제
298672,당일 배송은 몇 시까지 주문해야 하나요 ,결제
298673,월 금요일까지 3시 전 주문 완료되시면 당일 발송해 드립니다 ,결제
298674,17일 월요일 저녁에 필요한데 언제 주문하면 될까요 ,결제
298675,문의주 신상품은 오늘 주문 건 출고 마감되어 주문 시 월요일부터 출고되어 화요일 수령까지만 가능하세요 ,결제
298676,금요일 수령하려면 언제 주문을 해야 할까요 ,결제
298677,목요일 오후 2시 이전에 주문 주시거나 편하신 시간에 주문 주시면서 배송 메세지칸에 원하시는 수령 날짜를 적어주시면 기간에 맞게 배송해 드립니다 ,결제
298678,2018년도 햇마늘을 언제까지 구매할 수 있는 건가요 ,결제
298679,네 저희는 햇마늘을 일 년 내내 판매하고 있습니다 ,결제
298680,대게랑 같이 주문하고 싶은데 10월 13일에 수령하려면 내일 오후 4시 전에만 주문하면 될까요 ,결제
298681,새우장바구니에 담고 대게장 바구니에 담으신 다음에 한꺼번에 결제해주시면 되구요 ,결제
298682,수요일에 닭다리살 받을려면 언제 주문해야 할까요 ,결제
298683,지금 주문하시면 수요일에 받으실 수 있습니다 ,결제
298684,육계장이 품절인데 언제쯤 다시 구매 가능할까요 ,결제
298685,입고하였습니다 구매하시면 됩니다 ,결제
298686,토요일 아침에 받을려면 언제 하면 되나요 ,결제
298687,금요일에 수령하시는 게 안전하십니다 ,결제
298688,27일 월요일 점심 때 쯤 필요한데 언제 주문을 해야 언제 받아볼 수 잇을까요 ,결제
298689,주말에 택배가 하지 않기 때문에 월요일 날은 받기가 힘듭니다 ,결제
298690,다음 주 목요일에 쓸 예정인데 언제 주문해야 하나요 ,결제
298691,스티로폼 박스에 드라이아이스와 아이스팩을 동봉해서 발송됩니다   목요일 쓰실 예정이시라면 월 화에 주문해 주시면 될 것 같습니다 ,결제
298692,후기 좋아 사려고 들어가니 모두 품절 언제 살 수 있나요 ,결제
298693,먼저 저희 o o에 관심보내주셔서 감사드려요현재 오늘 발송나갈 o o의 상품은 모두 매진되었고 오늘 오전 10시 이후에 다시 주문이 가능하세요 ,결제
298694,양산에 거주 중인데 토요일에 배송받고 싶으면 금요일 12시 전에 주문하면 되나요 ,결제
298695,토요일 배송원하신다면 금요일 12시 이전에 주문 결제해주시면 금요일에 발송하여 토요일에 받으실 수 있으십니다 ,결제
298696,주문소스용 매운맛은 언제쯤 주문할 수 있나요 ,결제
298697,다음 주부터 판매 진행 가능할 것 같습니다 ,결제
298698,언제까지 판매하시나여 ,결제
298699,현재 딜 종료 예정은 따로 정해지지 않아 답변 드리기 어렵습니다 ,결제
298700,12월 26일에 필요한데 며칠쯤 주문하면 착오 없이 수령이 가능할 가요 ,결제
298701,24일과 25일은 일요일과 공휴일로 택배 휴무라 배송이 불가해 23일 받아보시는 편이 제일 낫으세요 ,결제
298702,보통 언제 구매하는 게 좋나요 ,결제
298703,잎과 줄기는 5월 말에서 7월 말까지만 피어 있고 나머지 시기엔 뿌리만 땅속에 있습니다 ,결제
298704,우간다는 생산 않하 시나요 ,결제
298705,현재 생두수입 지연으로 1개월가량 걸릴 것으로 확인되요 ,결제
298706,9월 3일 날 생신이신데 지금 주문 가능할까요 ,결제
298707,오늘 휴무라 답변이 늦었네요 오늘 오후 4시 이전으로 주문 넣어주어 주시면 되세요 ,결제
298708,재구매예요 금요일 여행이라 목요일에 받아야 하는데 언제 구매하면 될까요 ,결제
298709,다음 주에 가시는 거면 다음 주 수요일 오후 3시 전까지 주문하시면 다음 주 목요일이 도착 예정입니다 ,결제
298710,황금연어 이번 주 금요일이나 토요일 수령받고 싶은데 언제까지 주문하면 되나요 ,결제
298711,연어 상품 명절 전 마지막 발송은 24일입니다   이 점 참고하시어 배송 일정에 차질 없으시길 바랍니다 ,결제
298712,숙성된 고구마 주문하고 싶으면 언제쯤 주문하면 될까요 ,결제
298713,조금 더 촉촉하고 당도가 높은 숙성고구마기원하신다면 11월 중순 이후로 주문해 주시면 좋을 것 같습니다 ,결제
298714,7    20일 토요일 날 받으려면 언제 주문해야 하나요 ,결제
298715,19일 오후 4시 이전으로 구매해 주시는 방법과 미리 주문해 주시고 배송요청란에 기재해 주시면 맞춰서 보내드립니다 ,결제
298716,배송 13일 금요일에 천안으로 받고 싶은데 12일 오전에 주문하면 될까요 ,결제
298717,13일 받으 실려면 11일 날 주문하시면 12일 오전에 출고되어 13일 날 받아보실 수 있답니다 ,결제
298718,언제 고기들 들어오나요 ,결제
298719,oooo입니다   오늘 오전 6시에 전 품목 입고가 되었는데 단시간 내에 주문이 폭주가 되어 품절이 되었었습니다 ,결제
298720,21번동부  깨주문하고 싶은데 품절인 것 같드라구요 언제부터 주문 가능할까요 ,결제
298721,동부가 들어간 상품은 현재 일정이 없습니다 ,결제
298722,곱창 사고 싶어서 들어왔는데 10분에 왔는데 벌써 끝난 건가요 ,결제
298723,소량 입고되다보니 조기 품절이 있었습니다   오늘 오후 5시에 소곱창    소대창    소막창 다시 입고되오니 주문하시면 월요일에 출고됩니다 ,결제
298724,내일 받아보려면 몇 시까지 주문해야 하나요 ,결제
298725,지금 바로 구매하시고 상품 문의에 구매했다는 내용 남겨주시면 오늘 챙겨서 보내드릴게요 ,결제
298726,토요일에 갖다 드리려고 하는데 언제 주문해야 할까요 ,결제
298727,추석 연휴 택배사 휴무에 따라 이번 주 목요일 오전 11시까지 결제 완료하셔야 추석 전에 받아보실 수 있습니다 ,결제
298728,서울지역에서 토요일 배송받으려면 무슨 요일 몇 시까지 주문 완료해야 하나요 ,결제
298729,목요일 오후 2시부터 금요일 오전 11시 사이에 주문하시면 금요일에 발송해서 토요일에 받아보실 수 있어요 ,결제
298730,언제 구매할 수 있을까요 ,결제
298731,지금부터 구매하실 수 있습니다 ,결제
298732,설 선물하려면 주문을 언제쯤 하는 게 좋을까요 ,결제
298733,택배사의 물량 증가로 인한 배송상담이 불가능해요 ,결제
298734,최대 2월 1일까지 받으려면 29일에 주문해도 되죠 ,결제
298735,1  29 출고면 2    1까지 충분히 받으실 수 있을 거 같아요 ,결제
298736,추석 전에 받으려면 언제까지 주문해야 하나요 ,결제
298737,목요일까지는 주문 주셔야 합니다 ,결제
298738,9월 28일 월요일에 받길 원하는데 몇 일에 주문을 해야 하나요 ,결제
298739,추석 명절 전 양갈비 상품 마지막 발송은 24일입니다   이 점 참고하시어 추석 명절 택배 배송 일정에 차질 없으기길 바랍니다 ,결제
298740,언제주문해야 할까요 ,결제
298741,구매하시고 배송 시요청사항란에 금요일 날에 받아볼 수 있게 적어 주시면 그날에 받을 수 있게 발송해 드립니다 ,결제
298742,보통 몇 시까지 주문해 야당일 출고해 주시나요 ,결제
298743,오전 9시 이전에 주문 주셔야 당일 출고됩니다 ,결제
298744,월요일에 받으려면 토요일에 주문하면 되나요 ,결제
298745,배송 관련하여 문의주셨는데요 일요일 택배사 휴무로 제품 월요일 수령 불가해요 ,결제
298746,다음 주 배송 일정 좀 알려주세요 9  24일에 받아야 하는데 23일에 주문해도 되나요 ,결제
298747,하루 여유 있게 주문해 주셔도 될 꺼 같습니다 22일에 주문하시는 것을 추천해 드리겠습니다 ,결제
298748,언제까지 주문 가능한가요 ,결제
298749,네 묵은 밤고구마라서 곧 판매 소진이 됩니다   햇밤 고구마는 8월 말 이후에 출하가 시작됩니다 ,결제
298750,12월 초에도 판매하시나요 ,결제
298751,새싹삼은 1년 내내 판매합니다 ,결제
298752,화요일 점심으로 먹고 싶은데 언제 주문하면 좋을까요 ,결제
298753,미리 목요일 주문해 셔서 금요일 출고 토요일에 받으셔서 보관해 두시고 드시거나 금토 일 주문은 월요일 출고로 화요일에 받으실 수 있습니다 ,결제
298754,11월 15일에 먹으려고 하는데 그때 받으려면 언제 주문해야 할까요 ,결제
298755,평일 오후 3시까지 주문하시면 당일 출고되며 주문 폭증으로 조금 늦어질 경우 다음날 출고될 수 있습니다 ,결제
298756,토요일에 모두 모여 먹을려고 하는데 언제 주문하면 제일 좋을까요 ,결제
298757,오전 8시 이전 주문건은 당일 출고되며 출고 후 1      2일 정도 소요됩니다   보통은 하루 정도 걸리니 토요일 일찍 드시려면 목요일 주문하시고 늦게 받으셔도 된다면 금요일 주문하시는 걸 추천 드립니다 ,결제
298758,요번 주 토요일 날 먹으려면 언제시키는 게 좋을까요 ,결제
298759,주문하시면서 토요일 수령하고 싶으시다고 메모남기시면 금요일 발송드리겠습니다 ,결제
298760,언제 주문하면 생물로 받을 수 있나요 ,결제
298761,해당 상품은 바다 날씨에 따라 생물 또는 급냉으로 발송되고 있으세요 믿고 주문 주시면 좋은 상품으로 보답 드리겠습니다 ,결제
298762,반건 시 주문할려고 합니다 22일 받아보고 싶은데 언제 주문하면 될까요 ,결제
298763,앞으로 택배 물량이 더 많아질 예정이라 22일 받아보길 원하시면 20일에는 발송되어야 합니다 ,결제
298764,토요일에 받아서 먹을려면 언제 주문하면 되나요 ,결제
298765,네 금요일 발송하면 토요일 날 받아보실 수 있읍니다 ,결제
298766,판매 언제부터 다시 하나요 ,결제
298767,저희 지금 작년 10월 말 급냉 작업한 거 판매 중에 있고 생물은 7      8월 판매 예상하고 있습니다 ,결제
298768,토요일에 여행 갈 때 가져가려로 하는데 지금 구매하면 가능한가요 ,결제
298769,지금 구매하시면 금요일에 발송되며 토요일에 받으실 수 있습니다 ,결제
298770,저기 담주쯤 주문하려는 데 추석 전 배송되려면 마감일이 언제인가요 ,결제
298771,19일 발송에 명절 마지막 발송일로 택배 물량이 폭주할 것으로 예상되요 ,결제
298772,문의 추석 전 배송받으려면 며칠까지 주문할 수 있나요 ,결제
298773,네 24일까지 가 마지막 수령이시고 주문은 안전하게 23일까지 마감해 주시면 됩니다 ,결제
298774,오늘 몇 시까지 주문해 야 당일 발송되나요 ,결제
298775,오후 4시 이전 주문건까지 당일 발송을 하고 있습니다 ,결제
298776,12일 날 발송 14일 목요일 도착하게 주문하고 싶은데 언제쯤 주문 완료되면 될까요 ,결제
298777,지금 주문해 주시고 이렇게 글 남겨주세요 ,결제
298778,토요일 받으려면 몇 시까지 주문해야 하나요 ,결제
298779,오늘 주문하시면 내일 상품 출고되어 토요일 배송 도 착 완료되세요 ,결제
298780,만약에 25일 날 도착하려면 언제쯤 시켜야 하나요 ,결제
298781,저희는 택배로 배송이 되기 때문에 통상적으로 택배받으시는 것과 시스템은 동일합니다 ,결제
298782,몇 시까지 주문하면 당일 발송 가능하나요 ,결제
298783,오늘 오후 5시 전으로 주문하시면 내일 발송되어 토요일에 받으실 수 있습니다 ,결제
298784,5월 4일 날 결제했는데 왜 이렇게 늦나요 5월 7일 날 도착할 수 있는 거 맞나요 ,결제
298785,확인후 연락드릴게요,결제
298786,토요일 날 받으려면 언제까지 주문해야 할까요 ,결제
298787,금요일 4시 이전까지 주문해 주시면 되겠습니다 ,결제
298788,계속 품절 뜨는 상품은 언제 주문 가능할까요 ,결제
298789,최근 주문량이 많아 일부 품목 제조를 제한하고 있습니다 4월부터 판매가 가능할 듯 싶습니다 ,결제
